,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
4920,medium_airport,Porto Santo Airport,33.0733985901,-16.3500003815,341.0,PT,LPPS,PXO
4921,large_airport,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,374.0,PT,LPPT,LIS
4922,small_airport,Santa Cruz Airfield,39.124233,-9.379821,157.0,PT,LPSC,
4923,medium_airport,São Jorge Airport,38.665501,-28.1758,311.0,PT,LPSJ,SJZ
4924,medium_airport,Aerodromo Ponte de Sor,39.211559,-8.056542,,PT,LPSO,
4925,small_airport,Santarém Airfield,39.209499,-8.6883,,PT,LPSR,
4926,medium_airport,Sintra Air Base,38.8311,-9.33955,440.0,PT,LPST,
4927,medium_airport,Tancos Airbase,39.475101,-8.36458,266.0,PT,LPTN,
4928,medium_airport,Vilar de Luz Airfield,41.27729,-8.516209,762.0,PT,LPVL,
4929,medium_airport,Vila Real Airport,41.2743,-7.72047,1805.0,PT,LPVR,VRL
4930,medium_airport,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899,2060.0,PT,LPVZ,VSE
4931,small_airport,Bihać sportski aerodrom - Bihac sport Airfield,44.7959367906,15.9035682678,761.0,BA,LQBI,
4932,medium_airport,Banja Luka International Airport,44.94139862060547,17.297500610351562,400.0,BA,LQBK,BNX
4933,small_airport,Tuzla Jegin Lug Sport Airfield,44.4578018188,18.8083000183,869.0,BA,LQJL,
4934,small_airport,Livno Brda Bosni Airport,43.79309844970703,16.90690040588379,2349.0,BA,LQLV,
4935,medium_airport,Mostar International Airport,43.282901763916016,17.84589958190918,156.0,BA,LQMO,OMO
4936,small_airport,Prijedor Urije Airport,44.993986,16.735457,591.0,BA,LQPD,
4937,large_airport,Sarajevo International Airport,43.82460021972656,18.331499099731445,1708.0,BA,LQSA,SJJ
4938,medium_airport,Tuzla International Airport,44.45869827270508,18.72480010986328,784.0,BA,LQTZ,TZL
4939,small_airport,Visoko Sport Airfield,44.024792,18.0968,1470.0,BA,LQVI,
4940,medium_airport,Ianca Air Base,45.158699,27.430901,131.0,RO,,
4941,medium_airport,Feteşti Air Base,44.3923,27.7267,180.0,RO,LRFT,
4942,medium_airport,Boboc Air Base,45.2164,26.9786,344.0,RO,LRBO,
4943,medium_airport,Arad International Airport,46.17660140991211,21.261999130249023,352.0,RO,LRAR,ARW
4944,medium_airport,Bacău Airport,46.52190017700195,26.91029930114746,607.0,RO,LRBC,BCM
4945,medium_airport,Maramureș International Airport,47.660598,23.467252,605.0,RO,LRBM,BAY
4946,small_airport,Bistrița Airfield,47.158575,24.552311,,RO,LRBN,
4947,medium_airport,Băneasa International Airport,44.50320053100586,26.102100372314453,297.0,RO,LRBS,BBU
4948,small_airport,Aerodromul Măgura,45.737222,24.165278,1524.0,RO,LRCD,
4949,medium_airport,Mihail Kogălniceanu International Airport,44.36220169067383,28.488300323486328,353.0,RO,LRCK,CND
4950,medium_airport,Cluj-Napoca International Airport,46.785198,23.686199,1039.0,RO,LRCL,CLJ
4951,medium_airport,Caransebeş Airport,45.41999816894531,22.25329971313477,866.0,RO,LRCS,CSB
4952,medium_airport,Câmpia Turzii Air Base,46.50230026245117,23.885900497436523,1083.0,RO,LRCT,
4953,medium_airport,Craiova Airport,44.31809997558594,23.88859939575196,626.0,RO,LRCV,CRA
4954,small_airport,Floreni Airfield,47.363094,25.210346,,RO,LRFL,
4955,medium_airport,Iaşi Airport,47.17850112915039,27.6205997467041,397.0,RO,LRIA,IAS
4956,medium_airport,Oradea International Airport,47.025299072265625,21.90250015258789,465.0,RO,LROD,OMR
4957,large_airport,Henri Coandă International Airport,44.5711111,26.085,314.0,RO,LROP,OTP
4958,medium_airport,Brașov-Ghimbav International Airport (U.C.),45.70558,25.522871,1740.0,RO,LROV,
4959,small_airport,Şirna,44.785556,25.988208,,RO,LRPH,
4960,small_airport,Aerodromul Geamăna,44.8162779,24.8941665,,RO,LRPT,
4961,small_airport,Aerodromul Strejnic,44.9236698416,25.9634184837,240.0,RO,LRPV,
4962,medium_airport,Sibiu International Airport,45.78559875488281,24.09129905700684,1496.0,RO,LRSB,SBZ
4963,medium_airport,Satu Mare Airport,47.70330047607422,22.88570022583008,405.0,RO,LRSM,SUJ
4964,medium_airport,Suceava Stefan cel Mare Airport,47.6875,26.35409927368164,1375.0,RO,LRSV,SCV
4965,medium_airport,Tulcea Danube Delta Airport,45.0625,28.7143,200.0,RO,LRTC,TCE
4966,medium_airport,Transilvania Târgu Mureş International Airport,46.46770095825195,24.412500381469727,963.0,RO,LRTM,TGM
4967,medium_airport,Timişoara Traian Vuia Airport,45.80989837646485,21.337900161743164,348.0,RO,LRTR,TSR
4968,small_airport,Tuzla Aerodrome,43.984395,28.609682,161.0,RO,LRTZ,
4969,small_airport,Bex Airport,46.25830078125,6.986390113830566,1312.0,CH,LSGB,
4970,medium_airport,Les Eplatures Airport,47.0839004517,6.792840003970001,3368.0,CH,LSGC,
4971,small_airport,Ecuvillens Airport,46.755001,7.07611,2293.0,CH,LSGE,
4972,large_airport,Geneva Cointrin International Airport,46.23809814453125,6.108950138092041,1411.0,CH,LSGG,GVA
4973,small_airport,Saanen Airport,46.4874992371,7.25083017349,3307.0,CH,LSGK,
4974,small_airport,Lausanne-Blécherette Airport,46.5453,6.61667,2041.0,CH,LSGL,
4975,small_airport,Neuchatel Airport,46.9575004578,6.86471986771,1427.0,CH,LSGN,QNC
4976,small_airport,La Côte Airport,46.40639877319336,6.258059978485107,1352.0,CH,LSGP,
4977,small_airport,Reichenbach Air Base,46.61360168457031,7.6777801513671875,2385.0,CH,LSGR,
4978,medium_airport,Sion Airport,46.219166,7.326944,1582.0,CH,LSGS,SIR
4979,small_airport,Gruyeres Airport,46.594200134277344,7.09443998336792,2257.0,CH,LSGT,
4980,small_airport,Yverdon-les-Bains Airport,46.7619018555,6.61332988739,1421.0,CH,LSGY,
4981,medium_airport,Alpnach Air Base,46.943901,8.28417,1460.0,CH,LSMA,
4982,medium_airport,Dübendorf Air Base,47.398601532,8.648229599,1470.0,CH,LSMD,
4983,medium_airport,Emmen Air Base,47.092444,8.305184,1400.0,CH,LSME,EML
4984,medium_airport,Mollis Airport,47.07889938354492,9.06482982635498,1485.0,CH,LSMF,
4985,small_airport,Lodrino Air Base,46.2958984375,8.992130279541016,,CH,LSML,
4986,small_airport,Meiringen Airport,46.74330139160156,8.109999656677246,1895.0,CH,LSMM,
4987,medium_airport,Payerne Air Base,46.8432,6.91506004333,1465.0,CH,LSMP,
4988,small_airport,Amlikon Glider Airport,47.57419967651367,9.047499656677246,1371.0,CH,LSPA,
4989,small_airport,Dittingen Airport,47.4385986328125,7.491390228271484,1758.0,CH,LSPD,
4990,small_airport,Schaffhausen Airport,47.69060134887695,8.52694034576416,1519.0,CH,LSPF,
4991,small_airport,Flugplatz Kagiswil,46.908298,8.25417,1525.0,CH,LSPG,
4992,small_airport,Winterthur Airport,47.5149993896,8.77194023132,1506.0,CH,LSPH,
4993,small_airport,Flugplatz Langenthal,47.1828,7.74139,1575.0,CH,LSPL,
4994,small_airport,Ambri Airport,46.512501,8.68978,3241.0,CH,LSPM,
4995,small_airport,Flugplatz Triengen,47.2267,8.07806,1594.0,CH,LSPN,
4996,small_airport,Flugplatz Olten,47.34131,7.88494,,CH,LSPO,
4997,small_airport,Muenster Aero Airport,46.48030090332031,8.263330459594727,4380.0,CH,LSPU,
4998,small_airport,Wangen-Lachen Airfield,47.2047,8.8675,1335.0,CH,LSPV,
4999,small_airport,Raron Airfield,46.3036,7.82333,2029.0,CH,LSTA,
5000,small_airport,Aerodrome de Bellechasse,46.979401,7.13222,1421.0,CH,LSTB,
5001,small_airport,Aérodrome de Môtiers,46.916698,6.615,2402.0,CH,LSTO,
5002,small_airport,Aérodrome de Montricher,46.590302,6.40056,2178.0,CH,LSTR,
5003,small_airport,Flugplatz St Stephan,46.497398,7.41257,3304.0,CH,LSTS,
5004,small_airport,Flugplatz Zweisimmen,46.552502,7.38056,3068.0,CH,LSTZ,
5005,medium_airport,Lugano Airport,46.00429916379999,8.9105796814,915.0,CH,LSZA,LUG
5006,medium_airport,Bern Belp Airport,46.914100647,7.497149944309999,1674.0,CH,LSZB,BRN
5007,small_airport,Buochs Airport,46.974444,8.396944,1475.0,CH,LSZC,BXO
5008,small_airport,Bad Ragaz Airport,47.01499938964844,9.481940269470217,1617.0,CH,LSZE,
5009,small_airport,Flugplatz Birrfeld,47.4436,8.23361,1300.0,CH,LSZF,
5010,medium_airport,Grenchen Airport,47.181599,7.41719,1411.0,CH,LSZG,ZHI
5011,large_airport,Zürich Airport,47.458056,8.548056,1417.0,CH,LSZH,ZRH
5012,small_airport,Flugplatz Fricktal-Schupfart,47.5089,7.95,1788.0,CH,LSZI,
5013,small_airport,Courtelary Airport,47.18360137939453,7.090829849243164,2247.0,CH,LSZJ,
5014,small_airport,Flugplatz Speck-Fehraltorf,47.3764,8.7575,1748.0,CH,LSZK,
5015,small_airport,Locarno Airport,46.1608009338,8.87860965729,650.0,CH,LSZL,ZJI
5016,small_airport,Flugplatz Hausen am Albis,47.238602,8.51556,1928.0,CH,LSZN,
5017,small_airport,Flugplatz Beromünster,47.189999,8.20472,2146.0,CH,LSZO,
5018,small_airport,Flugplatz Biel-Kappelen,47.089199,7.29,1437.0,CH,LSZP,
5019,small_airport,Bressaucourt Airport,47.392677,7.028648,1866.0,CH,LSZQ,
5020,medium_airport,St Gallen Altenrhein Airport,47.4850006104,9.560770034789998,1306.0,CH,LSZR,ACH
5021,medium_airport,Samedan Airport,46.53409957885742,9.884110450744627,5600.0,CH,LSZS,SMV
5022,small_airport,Lommis Airfield,47.524399,9.00306,1539.0,CH,LSZT,
5023,small_airport,Flugplatz Buttwil,47.264702,8.3025,2372.0,CH,LSZU,
5024,small_airport,Sportflugplatz Sitterdorf,47.5089,9.26278,1660.0,CH,LSZV,
5025,small_airport,Flugplatz Thun,46.756401,7.60056,1837.0,CH,LSZW,
5026,small_airport,Flugplatz Schänis,47.1717,9.03944,1365.0,CH,LSZX,
5027,small_airport,Trakėnai Airstrip,54.365886,23.167256,,LT,,
5028,small_airport,Kupiškio aerodromas,55.8529062,24.957929,,LT,,
5029,small_airport,Pečiulių aerodromas,55.4936031,25.1949249,,LT,,
5030,small_airport,Tauragės Aerodromas,55.23201,22.150068,,LT,EYTR,
5031,small_airport,Ličiūnai Airstrip,56.061212,24.544761,,LT,,
5032,small_airport,Vilkaviškis Airfield,54.6880908,23.0013148,,LT,,
5033,small_airport,Naukaimio aerodromas,55.1313683,22.9644543,,LT,,
5034,small_airport,Griškabūdis Airstrip,54.8302284,23.1977712,,LT,,
5035,small_airport,Slikiai Airstrip,55.2081655,24.0689348,,LT,,
5036,small_airport,Tukuma Novads Airstrip,56.8364574,23.0207365,,LT,,
5037,small_airport,Kalno aerodromas,55.9841969,24.3460798,,LT,,
5038,small_airport,Keturvalakiai Airstrip,54.570783,23.156836,,LT,,
5039,small_airport,Kirkliai Airstrip,55.9251137,22.5959212,,LT,,
5040,small_airport,Gėluvos Airstrip,55.254035,23.5148404,,LT,,
5041,small_airport,Valkininkai Airstrip,54.3756647,24.8454637,,LT,,
5042,small_airport,Žeimelis Airstrip,56.267717,24.01368,,LT,,
5043,small_airport,Klebonai Airstrip,55.50751,24.41479,,LT,,
5044,small_airport,Paliepiai Air Base,55.32170104980469,23.520000457763672,354.0,LT,,
5045,medium_airport,Tekirdağ Çorlu Airport,41.13819885253906,27.91909980773925,574.0,TR,LTBU,TEQ
5046,medium_airport,Bălți International Airport,47.843056,27.777222,758.0,MD,LUBL,BZY
5047,medium_airport,Mărculeşti International Airport,47.862701416015625,28.212799072265625,312.0,MD,LUBM,
5048,medium_airport,Cahul International Airport,45.8437995911,28.2637004852,652.0,MD,LUCH,
5049,small_airport,Chadyr Lunga Airport,46.034994,28.851844,587.0,MD,LUCL,
5050,medium_airport,Chişinău International Airport,46.92770004272461,28.93099975585937,399.0,MD,LUKK,KIV
5051,medium_airport,Tiraspol Airport,46.86809921264648,29.5905990600586,141.0,MD,LUTR,
5052,medium_airport,Lublin Airport,51.240278,22.713611,633.0,PL,EPLB,LUZ
5053,small_airport,Gančauski Airfield,56.042999,26.368999,,LV,,
5054,small_airport,Griva Airfield,55.883999,26.471001,,LV,EVBA,
5055,small_airport,Saldus Airfield,56.6922177555,22.4695301056,,LV,,
5056,small_airport,Praulienas lidlauks,56.8516882,26.3126111,,LV,,
5057,small_airport,Mālpils lidlauks,57.045315,24.945034,371.0,LV,EVMP,
5058,small_airport,Skrunda Airfield,56.6833786,21.9982734,,LV,,
5059,small_airport,Ragana Airstrip,57.20293,24.75348,,LV,,
5060,small_airport,Valmiera Airfield,57.5585521,25.4442962,,LV,,
5061,small_airport,Valgundes lidlauks,56.7713125,23.6550662,,LV,,
5062,small_airport,Taurenes lidlauks,57.1694262,25.6768565,,LV,,
5063,small_airport,Zabulnieki Airstrip,56.4228938,26.7287,,LV,,
5064,small_airport,Grotūža lidlauks,57.4407418,25.8756575,,LV,,
5065,small_airport,Madlienas lidlauks,56.791602,25.1237505,,LV,,
5066,small_airport,Matīšu lidlauks,57.6880509,25.1666283,,LV,,
5067,small_airport,Mežāres lidlauks,56.515676,26.257966,,LV,,
5068,small_airport,Strēlnieku lidlauks,56.5082022,24.076641,,LV,,
5069,small_airport,Alojas Lidlauks,57.774561,24.887069,,LV,,
5070,small_airport,Višķu lidlauks,56.03673,26.792944,,LV,,
5071,small_airport,Zaļenieku lidlauks,56.5467182,23.534192,,LV,,
5072,small_airport,Lubes lidlauks,57.440644,22.58316,,LV,,
5073,small_airport,Barkavas lidlauks,56.7498863,26.5976995,,LV,,
5074,small_airport,Adamovas lidlauks,56.5663854,27.3478822,,LV,,
5075,small_airport,Karķu lidlauks,57.7866855,25.6034554,,LV,,
5076,small_airport,Žocenes lidlauks,57.5324639,22.6993897,,LV,,
5077,small_airport,Dobeles lidlauks,56.675963,23.312442,,LV,,
5078,small_airport,Jaunkalsnavas lidlauks,56.7061312,25.9119556,,LV,,
5079,small_airport,Stalbes lidlauks,57.380083,25.011103,,LV,,
5080,small_airport,Zasas lidlauks,56.273317,26.034956,,LV,,
5081,small_airport,Vitrupes lidlauks,57.6475998,24.3923977,,LV,,
5082,small_airport,Grecuntāles lidlauks,56.316524,24.332679,,LV,,
5083,small_airport,Viļānu lidlauks,56.592333,26.943647,,LV,,
5084,small_airport,Elejas lidlauks,56.47609,23.699509,,LV,,
5085,small_airport,Bērzes lidlauks,56.6813459,23.4640273,,LV,,
5086,small_airport,Dundagas lidlauks,57.499354,22.402131,,LV,,
5087,small_airport,Dricānu lidlauks,56.6633949,27.1764635,,LV,,
5088,small_airport,Priekuļu lidlauks,56.4297479,21.5796735,,LV,,
5089,small_airport,Slampes lidlauks,56.8465975,23.2670048,,LV,,
5090,small_airport,Vārmes lidlauks,56.854677,22.211771,,LV,,
5091,small_airport,Gudenieku lidlauks,56.903657,21.639275,,LV,,
5092,small_airport,Nereta Airstrip,56.22175,25.29949,,LV,,
5093,small_airport,Rumbula Air Base,56.8833007812,24.2266998291,26.0,LV,EVRC,
5094,small_airport,Malo Konjari Sport Airfield,41.333099,21.4491,2034.0,MK,,
5095,small_airport,Kumanovo Airbase,42.154884,21.699821,1217.0,MK,,
5096,small_airport,Srpci Airfield,41.151734,21.40687,1900.0,MK,,
5097,small_airport,Dolneni Airport,41.429298,21.4025,1970.0,MK,,
5098,small_airport,Veles Airstrip,41.759628,21.841293,1112.0,MK,,
5099,small_airport,Sveti Nikole Airfield,41.827702,21.9869,794.0,MK,,
5100,small_airport,Negotino Airfield,41.5172,22.087099,500.0,MK,,
5101,small_airport,Štip Airstrip,41.798058,22.109863,900.0,MK,,
5102,small_airport,Logovardi Airfield,41.022449,21.424006,1950.0,MK,,
5103,small_airport,Stenkovec Brazda Airport,42.059101,21.391002,1150.0,MK,,
5104,medium_airport,Ohrid St. Paul the Apostle Airport,41.18,20.7423,2313.0,MK,LWOH,OHD
5105,large_airport,Skopje International Airport,41.961601,21.621401,781.0,MK,LWSK,SKP
5106,medium_airport,Gibraltar Airport,36.1511993408,-5.3496599197400005,15.0,GI,LXGB,GIB
5107,small_airport,Kovin Airport,44.7743,20.9613,280.0,RS,,
5108,small_airport,Ponikve Airport,43.898899,19.697701,2966.0,RS,LYUZ,UZC
5109,small_airport,Bor Airport,44.0182,22.1371,1266.0,RS,LYBO,
5110,large_airport,Belgrade Nikola Tesla Airport,44.8184013367,20.3090991974,335.0,RS,LYBE,BEG
5111,small_airport,Airport Lisicji Jarak,44.9397222,20.4455556,233.0,RS,LYBJ,
5112,small_airport,Berane Airport,42.8390007019043,19.86199951171875,2287.0,ME,LYBR,IVG
5113,medium_airport,Batajnica Air Base,44.935299,20.2575,265.0,RS,LYBT,BJY
5114,small_airport,Čačak-Preljina Airport,43.8981,20.435,776.0,RS,LYCA,
5115,small_airport,Jagodina / Barutana Airfield,43.9766,21.23016,,RS,LYJA,
5116,small_airport,Kraljevo Brege Airport,43.7318,20.717969,660.0,RS,LYKA,
5117,small_airport,Kikinda Airfield,45.768122,20.417261,266.0,RS,LYKI,
5118,small_airport,Kostolac Airfield,44.734863,21.161664,,RS,LYKT,
5119,small_airport,Morava Airport,43.818298,20.5872,686.0,RS,LYKV,KVO
5120,small_airport,Leskovac / Mira Sport Airport,43.019665,21.931963,738.0,RS,LYLE,
5121,medium_airport,Nis Airport,43.337299,21.853701,648.0,RS,LYNI,INI
5122,small_airport,Nikšić Airfield,42.773701,18.914801,2008.0,ME,LYNK,
5123,small_airport,Novi Sad / Cenej Airport,45.385799,19.839199,266.0,RS,LYNS,QND
5124,small_airport,Pančevo Airfield,44.9,20.641002,245.0,RS,LYPA,
5125,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,141.0,ME,LYPG,TGD
5126,small_airport,Paracín / Davidovac Airport,43.866389,21.486944,144.0,RS,LYPN,
5127,small_airport,Ćemovsko Polje / Špiro Mugoša Airport,42.422318,19.290777,197.0,ME,LYPO,
5128,small_airport,Sremska Mitrovica / Veliki Radinci Airfield,45.037453,19.660661,320.0,RS,LYSM,
5129,small_airport,Smederevska Palanka / Rudine Airport,44.351389,20.96,,RS,LYSP,
5130,small_airport,Subotica Airport,46.022837,19.706454,340.0,RS,LYSU,
5131,small_airport,Trstenik Airport,43.614189,21.030217,534.0,RS,LYTR,
5132,medium_airport,Tivat Airport,42.40470123291016,18.72330093383789,20.0,ME,LYTV,TIV
5133,small_airport,Divci Airport,44.297817,20.021913,469.0,RS,LYVA,
5134,small_airport,Vršac International Airport,45.1469,21.3099,276.0,RS,LYVR,
5135,small_airport,Zrenjanin Airport,45.339756,20.454078,246.0,RS,LYZR,
5136,small_airport,Bidovce,48.7428027778,21.448325,984.0,SK,LZBD,
5137,small_airport,Dubnica,48.996899,18.1922,771.0,SK,LZDB,
5138,small_airport,Dubová,48.3470194444,17.3565833333,634.0,SK,LZDV,
5139,small_airport,Holič Airfield,48.8103,17.1338,520.0,SK,LZHL,
5140,large_airport,M. R. Štefánik Airport,48.17020034790039,17.21269989013672,436.0,SK,LZIB,BTS
5141,small_airport,Jasná,49.048056,19.506667,2103.0,SK,LZJS,
5142,small_airport,Kamenica nad Cirochou Airfield,48.937,21.9952,560.0,SK,LZKC,
5143,medium_airport,Košice Airport,48.66310119628906,21.241100311279297,755.0,SK,LZKZ,KSC
5144,small_airport,Lučenec Airport,48.33940124511719,19.73579978942871,,SK,LZLU,LUE
5145,small_airport,Martin,49.0653,18.9508,1381.0,SK,LZMA,
5146,medium_airport,Kuchyňa Air Base,48.402000427246094,17.11840057373047,679.0,SK,LZMC,
5147,small_airport,Nitra Airfield,48.27939987,18.1327991,440.0,SK,LZNI,
5148,small_airport,Nové Zámky,47.961944,18.184444,377.0,SK,LZNZ,
5149,small_airport,Ocova airfield,48.595333333333,19.265805555556,1191.0,SK,LZOC,
5150,small_airport,Prievidza Airfield,48.766102,18.5867,850.0,SK,LZPE,
5151,medium_airport,Piešťany Airport,48.62519836425781,17.828399658203125,545.0,SK,LZPP,PZY
5152,small_airport,Male Bielice,48.61920166,18.3297,600.0,SK,LZPT,
5153,small_airport,Prešov Air Base,49.02970123291,21.315599441528,1060.0,SK,LZPW,POV
5154,small_airport,Ružomberok,49.085833,19.370278,1617.0,SK,LZRU,
5155,small_airport,Ražňany,49.078056,21.099722,1050.0,SK,LZRY,
5156,small_airport,Senica Airfield,48.656898,17.332199,610.0,SK,LZSE,
5157,small_airport,Svidník Airfield,49.3339,21.570299,1161.0,SK,LZSK,
5158,medium_airport,Sliač Airport,48.63779830932617,19.13409996032715,1043.0,SK,LZSL,SLD
5159,small_airport,Spišská Nová Ves,48.940833,20.533889,,SK,LZSV,
5160,small_airport,Šurany,48.075971,18.114002,384.0,SK,LZSY,
5161,small_airport,Trenčín Airfield,48.865002,17.9923,676.0,SK,LZTN,
5162,small_airport,Trnava,48.4557991,17.5263996,656.0,SK,LZTR,
5163,medium_airport,Poprad-Tatry Airport,49.073600769,20.2411003113,2356.0,SK,LZTT,TAT
5164,medium_airport,Žilina Airport,49.2314987183,18.6135005951,1020.0,SK,LZZI,ILZ
5165,small_airport,Vadul lui Voda Airfield,47.06809997558594,29.095399856567383,,MD,,
5166,small_airport,Horeshti Airfield,46.83656,28.901639,,MD,LUKH,
5167,small_airport,Călărași,47.2521452,28.2802413,,MD,,
5168,small_airport,Gradsko Airfield,41.552778,21.948889,623.0,MK,,
5169,small_airport,Suchevo Recreational Airfield,41.759745,22.147781,,MK,,
5170,small_airport,Maldens Vlak Glider field,51.785259,5.88099,89.0,NL,,
5171,small_airport,Middenmeer Aerodrome,52.815368824100005,5.0216960907,-14.0,NL,,
5172,small_airport,Axel Glider Airfield,51.2555555556,3.89138888889,20.0,NL,,
5173,small_airport,Glider Field Castricum,52.5366666667,4.62666666667,20.0,NL,,
5174,small_airport,Glider Field De Voorst,52.684722,5.910556,,NL,EHDV,
5175,small_airport,Haamstede Airfield,51.7088888889,3.71222222222,15.0,NL,,
5176,small_airport,Langeveld Glider Field,52.297778,4.513611,10.0,NL,,
5177,small_airport,Aeroclub Nistelrode,51.683333333300006,5.549444444440001,30.0,NL,,
5178,small_airport,Glider site Schinveld,50.980833333300005,5.998611111110001,180.0,NL,,
5179,small_airport,Veendam Glider Site,53.0844444444,6.823611111110001,,NL,,
5180,small_airport,Venlo Airfield,51.3630555556,6.216111111110001,145.0,NL,,
5181,small_airport,Soesterberg Glidersite,52.133889,5.264167,66.0,NL,,
5182,small_airport,Zweefvliegveld Noordkop,52.89512,5.004628,3.0,NL,,
5183,small_airport,Koninklijk Nederlands Lucht- en Ruimtevaartcentrum (NLR),52.680884,5.922704,,NL,,
5184,small_airport,Haga Airfield,60.020267486572266,11.37908935546875,489.0,NO,,
5185,small_airport,Maarud,60.18130493164063,11.564483642578123,430.0,NO,,
5186,small_airport,Vermundsjøen,60.69620895385742,12.381420135498049,700.0,NO,,
5187,small_airport,Salangen Airfield Elvenes,68.870697,17.978399,27.0,NO,ENLV,
5188,small_airport,Grong Airfield Bjørgan,64.3953094,12.34107971,550.0,NO,,
5189,small_airport,Graundalen,64.0169448852539,12.682222366333008,1562.0,NO,,
5190,small_airport,Henning (Nedre Langli),63.93138885498047,11.59000015258789,316.0,NO,,
5191,small_airport,Frosta Airfield,63.57415771484375,10.719437599182127,50.0,NO,,
5192,small_airport,Agdenes Airfield Breivika,63.628887,9.72749996,260.0,NO,,
5193,small_airport,Meråker Airfield Øian,63.37083435,11.8125,1010.0,NO,,
5194,small_airport,Ler Airfield,63.197383880615234,10.290842056274414,150.0,NO,,
5195,small_airport,Fiske Airfield,63.01244735717773,9.046683311462402,132.0,NO,,
5196,small_airport,Gravvold Airfield,63.05472183227539,8.714166641235352,150.0,NO,,
5197,small_airport,Gossen Airfield,62.834999084472656,6.829999923706055,46.0,NO,,
5198,small_airport,Bjorli Airfield,62.23500061035156,8.24666690826416,1915.0,NO,,
5199,small_airport,Wadahl,61.49944305419922,9.798333168029783,3150.0,NO,,
5200,small_airport,Atna,61.72579956054688,10.84220027923584,1170.0,NO,,
5201,small_airport,Sølenstua Airfield,61.83666610717773,11.726666450500488,1900.0,NO,,
5202,small_airport,Rena Airfield Landsørkje,61.18611145,11.3725004,828.0,NO,,
5203,small_airport,Mesnali Airfield,61.083875,10.684208,1831.0,NO,,
5204,small_airport,Husodden Airfield,60.74833297729492,10.239999771118164,440.0,NO,,
5205,small_airport,Evje Airfield,58.60472106933594,7.8125,602.0,NO,,
5206,small_airport,Torsnes Airfield,59.195556640625,11.063888549804688,15.0,NO,,
5207,small_airport,Gjølstad Airfield,60.2666666667,12.0208333333,495.0,NO,,
5208,small_airport,Ose Airfield,58.939851,7.693294,673.0,NO,,
5209,small_airport,Feiring Airfield,60.5122939002,11.1881053448,,NO,,
5210,small_airport,Bøverbru Airfield,60.637222,10.677222,1348.0,NO,ENBB,
5211,small_airport,Ljørdalen Flyplass,61.3561484,12.7570594,,NO,,
5212,small_airport,Masjok,70.2632144,28.1542476,,NO,,
5213,small_airport,Huseby Airstrip,59.266927,10.810549,125.0,NO,,
5214,small_airport,Veum Airstrip,59.259246,10.928714,75.0,NO,,
5215,small_airport,Spydeberg Airstrip,59.664273,11.120224,500.0,NO,,
5216,small_airport,Rompene Airport,60.928665,5.160522,138.0,NO,,
5217,small_airport,Stryn Airstrip,61.910104,6.755442,,NO,,
5218,small_airport,Setermoen Airstrip,68.855913,18.351421,,NO,,
5219,small_airport,Overhalla Airstrip,64.528154,11.989258,,NO,,
5220,small_airport,Eidsberg Airstrip,59.535537,11.243937,,NO,,
5221,small_airport,Trøgstad Airfield,59.68386,11.295353,,NO,,
5222,small_airport,Gjerstad Gård Airstrip,60.2574,11.7511,,NO,,
5223,small_airport,Svenningdal Airstrip,65.442929,13.407617,,NO,,
5224,small_airport,Gulli Airstrip,60.133889,11.453333,500.0,NO,,
5225,small_airport,Hurdal Airstrip,60.3617476,11.0915079,,NO,,
5226,small_airport,Ballangen Flyplass,68.3348617,16.8265719,,NO,,
5227,small_airport,Villmobakken Airstrip,70.2121625,19.6235079,,NO,,
5228,small_airport,Gairasmoen Airstrip,69.9588154,24.9638128,,NO,,
5229,small_airport,Maggi Beach Airstrip,69.457328,25.460852,,NO,,
5230,small_airport,Veslemoen Airstrip,70.2900176,24.1102749,,NO,,
5231,small_airport,Ravnastua Airstrip,69.527306,24.95613,,NO,,
5232,small_airport,Skogn Flyplass,63.695658,11.226687,,NO,,
5233,small_airport,Skarva Airfield,63.845275,11.344714,,NO,,
5234,small_airport,Åsegardmoen flystripe,68.790262,16.447434,,NO,,
5235,small_airport,Lier flyplass,59.884192,10.280081,,NO,,
5236,small_airport,Askestad Airstrip,59.74841,10.35351,,NO,,
5237,small_airport,Poznań-Bednary Airfield,52.5344,17.2187995911,341.0,PL,EPPB,
5238,small_airport,Kołobrzeg-Bagicz,54.2007217407,15.6869440079,,PL,EPKG,
5239,small_airport,Płoty  (Maków),53.76108169555664,15.290193557739258,,PL,,
5240,small_airport,Borsk (former military),53.951942,17.942778,466.0,PL,EPBO,
5241,small_airport,Chojna Airfield,52.939445,14.421667,187.0,PL,,
5242,small_airport,Nasielsk-Chrcynno,52.575832,20.873056,368.0,PL,EPNC,
5243,small_airport,Brzezie Highway Strip,53.812198638916016,16.984399795532227,499.0,PL,,
5244,small_airport,Chociw  (Kanice) Highway Strip,51.65689849853516,20.27330017089844,531.0,PL,,
5245,small_airport,Debrzno  (Słupia) Highway Strip,53.57059860229492,17.26110076904297,525.0,PL,,
5246,small_airport,Dębnica Kaszubska Highway Strip,54.36830139160156,17.21190071105957,210.0,PL,,
